data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub
smic,12,s12_po_06,1,8559942,8559963,8559981,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559942.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559963.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559981.jpg,smic_12
smic,12,s12_po_06,1,8559942,8559965,8559981,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559942.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559965.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559981.jpg,smic_12
smic,12,s12_po_06,1,8559942,8559966,8559981,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559942.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559966.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_06/image8559981.jpg,smic_12
smic,12,s12_po_07,1,8596344,8596376,8596393,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596344.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596376.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596393.jpg,smic_12
smic,12,s12_po_07,1,8596344,8596377,8596393,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596344.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596377.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596393.jpg,smic_12
smic,12,s12_po_07,1,8596344,8596379,8596393,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596344.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596379.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596393.jpg,smic_12
smic,12,s12_po_07,1,8596344,8596380,8596393,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596344.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596380.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_07/image8596393.jpg,smic_12
smic,12,s12_po_08,1,8641010,8641034,8641050,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641010.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641034.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641050.jpg,smic_12
smic,12,s12_po_08,1,8641010,8641035,8641050,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641010.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641035.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641050.jpg,smic_12
smic,12,s12_po_08,1,8641010,8641037,8641050,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641010.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641037.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641050.jpg,smic_12
smic,12,s12_po_08,1,8641010,8641038,8641050,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641010.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641038.jpg,smic/HS_long/SMIC_HS_E/s12/s12_po_08/image8641050.jpg,smic_12
smic,12,s12_sur_01,2,8394314,8394330,8394351,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394314.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394330.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394351.jpg,smic_12
smic,12,s12_sur_01,2,8394314,8394331,8394351,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394314.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394331.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394351.jpg,smic_12
smic,12,s12_sur_01,2,8394314,8394333,8394351,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394314.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394333.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394351.jpg,smic_12
smic,12,s12_sur_01,2,8394314,8394334,8394351,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394314.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394334.jpg,smic/HS_long/SMIC_HS_E/s12/s12_sur_01/image8394351.jpg,smic_12
smic,11,s11_ne_01,0,425358,425369,425378,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425358.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425369.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425378.jpg,smic_11
smic,11,s11_ne_01,0,425358,425370,425378,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425358.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425370.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425378.jpg,smic_11
smic,11,s11_ne_01,0,425358,425372,425378,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425358.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425372.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425378.jpg,smic_11
smic,11,s11_ne_01,0,425358,425373,425378,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425358.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425373.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_01/image425378.jpg,smic_11
smic,11,s11_ne_02,0,514569,514586,514599,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514569.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514586.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514599.jpg,smic_11
smic,11,s11_ne_02,0,514569,514587,514599,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514569.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514587.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514599.jpg,smic_11
smic,11,s11_ne_02,0,514569,514589,514599,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514569.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514589.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514599.jpg,smic_11
smic,11,s11_ne_02,0,514569,514590,514599,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514569.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514590.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_02/image514599.jpg,smic_11
smic,11,s11_ne_03,0,559504,559525,559544,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559504.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559525.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559544.jpg,smic_11
smic,11,s11_ne_03,0,559504,559526,559544,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559504.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559526.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559544.jpg,smic_11
smic,11,s11_ne_03,0,559504,559528,559544,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559504.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559528.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559544.jpg,smic_11
smic,11,s11_ne_03,0,559504,559529,559544,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559504.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559529.jpg,smic/HS_long/SMIC_HS_E/s11/s11_ne_03/image559544.jpg,smic_11
smic,11,s11_po_01,1,472873,472912,472921,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472873.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472912.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472921.jpg,smic_11
smic,11,s11_po_01,1,472873,472913,472921,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472873.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472913.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472921.jpg,smic_11
smic,11,s11_po_01,1,472873,472915,472921,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472873.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472915.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472921.jpg,smic_11
smic,11,s11_po_01,1,472873,472916,472921,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472873.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472916.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_01/image472921.jpg,smic_11
smic,11,s11_po_02,1,609978,609992,610025,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609978.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609992.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image610025.jpg,smic_11
smic,11,s11_po_02,1,609978,609993,610025,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609978.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609993.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image610025.jpg,smic_11
smic,11,s11_po_02,1,609978,609995,610025,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609978.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609995.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image610025.jpg,smic_11
smic,11,s11_po_02,1,609978,609996,610025,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609978.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image609996.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_02/image610025.jpg,smic_11
smic,11,s11_po_03,1,622777,622793,622820,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622777.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622793.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622820.jpg,smic_11
smic,11,s11_po_03,1,622777,622794,622820,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622777.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622794.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622820.jpg,smic_11
smic,11,s11_po_03,1,622777,622796,622820,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622777.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622796.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622820.jpg,smic_11
smic,11,s11_po_03,1,622777,622797,622820,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622777.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622797.jpg,smic/HS_long/SMIC_HS_E/s11/s11_po_03/image622820.jpg,smic_11
smic,11,s11_sur_01,2,653392,653400,653423,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653392.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653400.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653423.jpg,smic_11
smic,11,s11_sur_01,2,653392,653401,653423,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653392.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653401.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653423.jpg,smic_11
smic,11,s11_sur_01,2,653392,653403,653423,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653392.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653403.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653423.jpg,smic_11
smic,11,s11_sur_01,2,653392,653404,653423,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653392.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653404.jpg,smic/HS_long/SMIC_HS_E/s11/s11_sur_01/image653423.jpg,smic_11
smic,15,s15_ne_01,0,729591,729610,729640,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729591.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729610.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729640.jpg,smic_15
smic,15,s15_ne_01,0,729591,729611,729640,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729591.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729611.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729640.jpg,smic_15
smic,15,s15_ne_01,0,729591,729613,729640,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729591.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729613.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729640.jpg,smic_15
smic,15,s15_ne_01,0,729591,729614,729640,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729591.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729614.jpg,smic/HS_long/SMIC_HS_E/s15/s15_ne_01/image729640.jpg,smic_15
smic,15,s15_po_01,1,923822,923831,923870,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923822.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923831.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923870.jpg,smic_15
smic,15,s15_po_01,1,923822,923832,923870,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923822.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923832.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923870.jpg,smic_15
smic,15,s15_po_01,1,923822,923834,923870,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923822.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923834.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923870.jpg,smic_15
smic,15,s15_po_01,1,923822,923835,923870,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923822.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923835.jpg,smic/HS_long/SMIC_HS_E/s15/s15_po_01/image923870.jpg,smic_15
smic,15,s15_sur_01,2,835624,835628,835656,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835624.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835628.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835656.jpg,smic_15
smic,15,s15_sur_01,2,835624,835629,835656,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835624.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835629.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835656.jpg,smic_15
smic,15,s15_sur_01,2,835624,835631,835656,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835624.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835631.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835656.jpg,smic_15
smic,15,s15_sur_01,2,835624,835632,835656,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835624.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835632.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_01/image835656.jpg,smic_15
smic,15,s15_sur_02,2,925646,925669,925686,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925646.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925669.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925686.jpg,smic_15
smic,15,s15_sur_02,2,925646,925670,925686,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925646.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925670.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925686.jpg,smic_15
smic,15,s15_sur_02,2,925646,925672,925686,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925646.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925672.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925686.jpg,smic_15
smic,15,s15_sur_02,2,925646,925673,925686,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925646.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925673.jpg,smic/HS_long/SMIC_HS_E/s15/s15_sur_02/image925686.jpg,smic_15
smic,1,s1_ne_01,0,559740,559751,559775,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559740.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559751.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559775.jpg,smic_1
smic,1,s1_ne_01,0,559740,559752,559775,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559740.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559752.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559775.jpg,smic_1
smic,1,s1_ne_01,0,559740,559754,559775,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559740.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559754.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559775.jpg,smic_1
smic,1,s1_ne_01,0,559740,559755,559775,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559740.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559755.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_01/image559775.jpg,smic_1
smic,1,s1_ne_03,0,658536,658547,658562,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658536.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658547.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658562.jpg,smic_1
smic,1,s1_ne_03,0,658536,658548,658562,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658536.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658548.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658562.jpg,smic_1
smic,1,s1_ne_03,0,658536,658550,658562,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658536.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658550.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658562.jpg,smic_1
smic,1,s1_ne_03,0,658536,658551,658562,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658536.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658551.jpg,smic/HS_long/SMIC_HS_E/s01/s1_ne_03/image658562.jpg,smic_1
smic,1,s1_po_01,1,701843,701858,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701858.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701865.jpg,smic_1
smic,1,s1_po_01,1,701843,701859,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701859.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701865.jpg,smic_1
smic,1,s1_po_01,1,701843,701861,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701861.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701865.jpg,smic_1
smic,1,s1_po_01,1,701843,701862,701865,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701843.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701862.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_01/image701865.jpg,smic_1
smic,1,s1_po_02,1,702609,702610,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702610.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702638.jpg,smic_1
smic,1,s1_po_02,1,702609,702611,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702611.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702638.jpg,smic_1
smic,1,s1_po_02,1,702609,702613,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702613.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702638.jpg,smic_1
smic,1,s1_po_02,1,702609,702614,702638,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702609.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702614.jpg,smic/HS_long/SMIC_HS_E/s01/s1_po_02/image702638.jpg,smic_1
smic,1,s1_sur_01,2,549990,550005,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550005.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550022.jpg,smic_1
smic,1,s1_sur_01,2,549990,550006,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550006.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550022.jpg,smic_1
smic,1,s1_sur_01,2,549990,550008,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550008.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550022.jpg,smic_1
smic,1,s1_sur_01,2,549990,550009,550022,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image549990.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550009.jpg,smic/HS_long/SMIC_HS_E/s01/s1_sur_01/image550022.jpg,smic_1
smic,2,s2_po_01,1,76518,76534,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076534.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076546.jpg,smic_2
smic,2,s2_po_01,1,76518,76535,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076535.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076546.jpg,smic_2
smic,2,s2_po_01,1,76518,76537,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076537.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076546.jpg,smic_2
smic,2,s2_po_01,1,76518,76538,76546,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076518.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076538.jpg,smic/HS_long/SMIC_HS_E/s02/s2_po_01/image076546.jpg,smic_2
smic,2,s2_sur_01,2,90868,90876,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090876.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090894.jpg,smic_2
smic,2,s2_sur_01,2,90868,90877,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090877.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090894.jpg,smic_2
smic,2,s2_sur_01,2,90868,90879,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090879.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090894.jpg,smic_2
smic,2,s2_sur_01,2,90868,90880,90894,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090868.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090880.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_01/image090894.jpg,smic_2
smic,2,s2_sur_02,2,106180,106211,106214,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106180.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106211.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106214.jpg,smic_2
smic,2,s2_sur_02,2,106180,106212,106214,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106180.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106212.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106214.jpg,smic_2
smic,2,s2_sur_02,2,106180,106214,106214,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106180.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106214.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_02/image106214.jpg,smic_2
smic,2,s2_sur_03,2,112010,112025,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112025.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112050.jpg,smic_2
smic,2,s2_sur_03,2,112010,112026,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112026.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112050.jpg,smic_2
smic,2,s2_sur_03,2,112010,112028,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112028.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112050.jpg,smic_2
smic,2,s2_sur_03,2,112010,112029,112050,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112010.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112029.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_03/image112050.jpg,smic_2
smic,2,s2_sur_04,2,131313,131328,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131328.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131347.jpg,smic_2
smic,2,s2_sur_04,2,131313,131329,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131329.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131347.jpg,smic_2
smic,2,s2_sur_04,2,131313,131331,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131331.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131347.jpg,smic_2
smic,2,s2_sur_04,2,131313,131332,131347,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131313.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131332.jpg,smic/HS_long/SMIC_HS_E/s02/s2_sur_04/image131347.jpg,smic_2
smic,3,s3_ne_01,0,257900,257911,257925,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/image257900.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/image257911.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/image257925.jpg,smic_3
smic,3,s3_ne_01,0,257900,257912,257925,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/image257900.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/image257912.jpg,smic/HS_long/SMIC_HS_E/s03/s3_ne_01/image257925.jpg,smic_3
